file	percent	reads	taxon_id	taxon_name
kaiju_17119-05-01-243200068.out	0.000004	1	2014434	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2023205	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2024309	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2025806	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2026944	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2029670	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2029676	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2041351	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2052312	Bacteria;candidate division AD3;
kaiju_17119-05-01-243200068.out	0.000004	1	2053702	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2060720	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2060721	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2079276	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2079431	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2126985	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2138240	Bacteria;Coprothermobacterota;
kaiju_17119-05-01-243200068.out	0.000004	1	2231643	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2250370	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2364202	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2483851	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2488858	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2498705	Bacteria;Candidatus Cryosericota;
kaiju_17119-05-01-243200068.out	0.000004	1	2502298	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2502301	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2506097	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2508178	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2528682	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2530116	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2530184	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2560124	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2562725	Viruses;NA;
kaiju_17119-05-01-243200068.out	0.000004	1	2565499	Viruses;NA;
kaiju_17119-05-01-243200068.out	14.622666	3711880	NA	cannot be assigned to a (non-viral) phylum
kaiju_17119-05-01-243200068.out	4.149863	1053419	NA	unclassified
kaiju_17119-05-02-243200066.out	78.795563	8443665	1239	Bacteria;Firmicutes;
kaiju_17119-05-02-243200066.out	1.153723	123632	1224	Bacteria;Proteobacteria;
kaiju_17119-05-02-243200066.out	0.116584	12493	201174	Bacteria;Actinobacteria;
kaiju_17119-05-02-243200066.out	0.098937	10602	28871	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.056225	6025	976	Bacteria;Bacteroidetes;
kaiju_17119-05-02-243200066.out	0.023974	2569	5794	Eukaryota;Apicomplexa;
kaiju_17119-05-02-243200066.out	0.016144	1730	4890	Eukaryota;Ascomycota;
kaiju_17119-05-02-243200066.out	0.015416	1652	2502409	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.014129	1514	28890	Archaea;Euryarchaeota;
kaiju_17119-05-02-243200066.out	0.008483	909	5204	Eukaryota;Basidiomycota;
kaiju_17119-05-02-243200066.out	0.006859	735	1913637	Eukaryota;Mucoromycota;
kaiju_17119-05-02-243200066.out	0.004377	469	204428	Bacteria;Chlamydiae;
kaiju_17119-05-02-243200066.out	0.004330	464	203691	Bacteria;Spirochaetes;
kaiju_17119-05-02-243200066.out	0.003994	428	544448	Bacteria;Tenericutes;
kaiju_17119-05-02-243200066.out	0.003173	340	107324	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.002744	294	3041	Eukaryota;Chlorophyta;
kaiju_17119-05-02-243200066.out	0.002333	250	85708	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.002314	248	200795	Bacteria;Chloroflexi;
kaiju_17119-05-02-243200066.out	0.002072	222	1117	Bacteria;Cyanobacteria;
kaiju_17119-05-02-243200066.out	0.001866	200	1913652	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.001820	195	1913638	Eukaryota;Zoopagomycota;
kaiju_17119-05-02-243200066.out	0.001372	147	3027	Eukaryota;Cryptophyta;
kaiju_17119-05-02-243200066.out	0.001344	144	57723	Bacteria;Acidobacteria;
kaiju_17119-05-02-243200066.out	0.001110	119	203682	Bacteria;Planctomycetes;
kaiju_17119-05-02-243200066.out	0.000989	106	10663	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000980	105	2836	Eukaryota;Bacillariophyta;
kaiju_17119-05-02-243200066.out	0.000952	102	5878	Eukaryota;Ciliophora;
kaiju_17119-05-02-243200066.out	0.000831	89	32066	Bacteria;Fusobacteria;
kaiju_17119-05-02-243200066.out	0.000709	76	2169623	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000653	70	2763	Eukaryota;Rhodophyta;
kaiju_17119-05-02-243200066.out	0.000644	69	4761	Eukaryota;Chytridiomycota;
kaiju_17119-05-02-243200066.out	0.000513	55	2562725	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000504	54	1883370	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000439	47	74201	Bacteria;Verrucomicrobia;
kaiju_17119-05-02-243200066.out	0.000411	44	1752736	Bacteria;Candidatus Adlerbacteria;
kaiju_17119-05-02-243200066.out	0.000411	44	2315205	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000364	39	1921122	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000345	37	2547246	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000299	32	40117	Bacteria;Nitrospirae;
kaiju_17119-05-02-243200066.out	0.000299	32	1920774	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000289	31	2303178	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000261	28	1752732	Bacteria;Candidatus Uhrbacteria;
kaiju_17119-05-02-243200066.out	0.000233	25	1105171	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000224	24	1297	Bacteria;Deinococcus-Thermus;
kaiju_17119-05-02-243200066.out	0.000215	23	877183	Eukaryota;Chromerida;
kaiju_17119-05-02-243200066.out	0.000215	23	1752728	Bacteria;Candidatus Falkowbacteria;
kaiju_17119-05-02-243200066.out	0.000177	19	995049	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000177	19	1198136	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000177	19	1913574	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000168	18	142182	Bacteria;Gemmatimonadetes;
kaiju_17119-05-02-243200066.out	0.000168	18	1519999	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000159	17	1965490	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000149	16	28889	Archaea;Crenarchaeota;
kaiju_17119-05-02-243200066.out	0.000149	16	99179	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000149	16	1785176	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000149	16	2169624	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000140	15	2025806	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000140	15	2136797	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000131	14	6029	Eukaryota;Microsporidia;
kaiju_17119-05-02-243200066.out	0.000121	13	95818	Bacteria;Candidatus Saccharibacteria;
kaiju_17119-05-02-243200066.out	0.000121	13	196894	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000121	13	451459	Eukaryota;Blastocladiomycota;
kaiju_17119-05-02-243200066.out	0.000112	12	74152	Bacteria;Elusimicrobia;
kaiju_17119-05-02-243200066.out	0.000112	12	1752708	Bacteria;Candidatus Rokubacteria;
kaiju_17119-05-02-243200066.out	0.000112	12	2497438	Eukaryota;Perkinsozoa;
kaiju_17119-05-02-243200066.out	0.000103	11	2562699	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000093	10	10662	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000084	9	12333	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000084	9	65842	Bacteria;Fibrobacteres;
kaiju_17119-05-02-243200066.out	0.000084	9	1566990	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000084	9	1817810	Bacteria;Candidatus Riflebacteria;
kaiju_17119-05-02-243200066.out	0.000075	8	62680	Bacteria;Candidatus Marinimicrobia;
kaiju_17119-05-02-243200066.out	0.000075	8	196896	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000075	8	1031332	Eukaryota;Cryptomycota;
kaiju_17119-05-02-243200066.out	0.000075	8	1801616	Archaea;Candidatus Woesearchaeota;
kaiju_17119-05-02-243200066.out	0.000065	7	67812	Bacteria;Candidatus Omnitrophica;
kaiju_17119-05-02-243200066.out	0.000065	7	136419	Eukaryota;Cercozoa;
kaiju_17119-05-02-243200066.out	0.000065	7	456828	Bacteria;Candidatus Cloacimonetes;
kaiju_17119-05-02-243200066.out	0.000065	7	1752721	Bacteria;Candidatus Shapirobacteria;
kaiju_17119-05-02-243200066.out	0.000065	7	1798710	Bacteria;Candidatus Melainabacteria;
kaiju_17119-05-02-243200066.out	0.000056	6	3035	Eukaryota;Euglenida;
kaiju_17119-05-02-243200066.out	0.000056	6	12353	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000056	6	200918	Bacteria;Thermotogae;
kaiju_17119-05-02-243200066.out	0.000056	6	1134404	Bacteria;Ignavibacteriae;
kaiju_17119-05-02-243200066.out	0.000056	6	1817908	Bacteria;Candidatus Komeilibacteria;
kaiju_17119-05-02-243200066.out	0.000056	6	2562645	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000047	5	67082	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000047	5	508458	Bacteria;Synergistetes;
kaiju_17119-05-02-243200066.out	0.000047	5	651137	Archaea;Thaumarchaeota;
kaiju_17119-05-02-243200066.out	0.000047	5	1555207	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000047	5	1619053	Bacteria;Candidatus Peregrinibacteria;
kaiju_17119-05-02-243200066.out	0.000047	5	1729712	Bacteria;Candidatus Fermentibacteria;
kaiju_17119-05-02-243200066.out	0.000047	5	1752731	Bacteria;Candidatus Magasanikbacteria;
kaiju_17119-05-02-243200066.out	0.000047	5	1752737	Bacteria;Candidatus Moranbacteria;
kaiju_17119-05-02-243200066.out	0.000047	5	1817801	Bacteria;Candidatus Eisenbacteria;
kaiju_17119-05-02-243200066.out	0.000047	5	1883379	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000047	5	2558591	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000037	4	1090	Bacteria;Chlorobi;
kaiju_17119-05-02-243200066.out	0.000037	4	10639	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000037	4	11768	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000037	4	67817	Bacteria;Candidatus Aminicenantes;
kaiju_17119-05-02-243200066.out	0.000037	4	67819	Bacteria;Armatimonadetes;
kaiju_17119-05-02-243200066.out	0.000037	4	422282	Bacteria;candidate division WWE3;
kaiju_17119-05-02-243200066.out	0.000037	4	490892	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000037	4	629735	Viruses;Negarnaviricota;
kaiju_17119-05-02-243200066.out	0.000037	4	749413	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000037	4	928852	Archaea;Candidatus Bathyarchaeota;
kaiju_17119-05-02-243200066.out	0.000037	4	1214920	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000037	4	1752716	Bacteria;Candidatus Dadabacteria;
kaiju_17119-05-02-243200066.out	0.000037	4	1752722	Bacteria;Candidatus Woesebacteria;
kaiju_17119-05-02-243200066.out	0.000037	4	2520516	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	10506	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	11103	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	200783	Bacteria;Aquificae;
kaiju_17119-05-02-243200066.out	0.000028	3	200930	Bacteria;Deferribacteres;
kaiju_17119-05-02-243200066.out	0.000028	3	221216	Bacteria;Candidatus Parcubacteria;
kaiju_17119-05-02-243200066.out	0.000028	3	256845	Bacteria;Lentisphaerae;
kaiju_17119-05-02-243200066.out	0.000028	3	444860	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	1161901	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	1720500	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	1752734	Bacteria;Candidatus Kaiserbacteria;
kaiju_17119-05-02-243200066.out	0.000028	3	1817899	Bacteria;Candidatus Woykebacteria;
kaiju_17119-05-02-243200066.out	0.000028	3	1817911	Bacteria;Candidatus Nealsonbacteria;
kaiju_17119-05-02-243200066.out	0.000028	3	1883378	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	1913117	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	1914203	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	1980929	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	2080464	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	2100421	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	2506609	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000028	3	2510980	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	11099	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	11830	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	12461	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	59504	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	67820	Bacteria;Candidatus Microgenomates;
kaiju_17119-05-02-243200066.out	0.000019	2	153135	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	192989	Archaea;Nanoarchaeota;
kaiju_17119-05-02-243200066.out	0.000019	2	502057	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1195085	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1198140	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1206110	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1213588	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1293497	Bacteria;Nitrospinae;
kaiju_17119-05-02-243200066.out	0.000019	2	1302812	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1379697	Bacteria;candidate division Zixibacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1416011	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1610834	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1655434	Archaea;Candidatus Lokiarchaeota;
kaiju_17119-05-02-243200066.out	0.000019	2	1701805	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1751715	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1752717	Bacteria;Candidatus Curtissbacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1752719	Bacteria;Candidatus Levybacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1752723	Bacteria;Candidatus Roizmanbacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1752729	Bacteria;Candidatus Nomurabacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1752733	Bacteria;Candidatus Yanofskybacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1752738	Bacteria;Candidatus Giovannonibacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1777059	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1801631	Archaea;Candidatus Micrarchaeota;
kaiju_17119-05-02-243200066.out	0.000019	2	1817808	Bacteria;Candidatus Margulisbacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1817811	Bacteria;Candidatus Schekmanbacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1817907	Bacteria;Candidatus Kerfeldbacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1817920	Bacteria;Candidatus Terrybacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	1855361	Bacteria;Candidatus Kryptonia;
kaiju_17119-05-02-243200066.out	0.000019	2	1883375	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1883377	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1913114	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1933773	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	1936987	Bacteria;Balneolaeota;
kaiju_17119-05-02-243200066.out	0.000019	2	1984796	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2029662	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2079275	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2093358	Bacteria;Candidatus Abyssubacteria;
kaiju_17119-05-02-243200066.out	0.000019	2	2315628	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2496520	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2498705	Bacteria;Candidatus Cryosericota;
kaiju_17119-05-02-243200066.out	0.000019	2	2502414	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2502415	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2508178	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2508201	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2528671	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2528678	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2548043	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000019	2	2548155	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	10239	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	10243	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	10245	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	10280	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	10407	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	10678	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	10699	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11089	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11118	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11676	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11723	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11757	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11772	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11793	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11809	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11884	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	11946	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	38018	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	38062	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	39729	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	47903	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	51313	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	52996	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	67814	Bacteria;Caldiserica;
kaiju_17119-05-02-243200066.out	0.000009	1	67818	Bacteria;Candidatus Atribacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	70822	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	74015	Bacteria;Candidatus Latescibacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	102793	Viruses;Negarnaviricota;
kaiju_17119-05-02-243200066.out	0.000009	1	120950	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	134625	Bacteria;Kiritimatiellaeota;
kaiju_17119-05-02-243200066.out	0.000009	1	153057	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	180816	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	181084	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	187218	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	200295	Bacteria;Candidatus Sumerlaeota;
kaiju_17119-05-02-243200066.out	0.000009	1	200404	Viruses;Negarnaviricota;
kaiju_17119-05-02-243200066.out	0.000009	1	262175	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	265317	Bacteria;Candidatus Poribacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	298338	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	325348	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	333765	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	380598	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	620894	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	640293	Bacteria;candidate division NC10;
kaiju_17119-05-02-243200066.out	0.000009	1	640862	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	644007	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	674081	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	697227	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	743685	Viruses;Negarnaviricota;
kaiju_17119-05-02-243200066.out	0.000009	1	930168	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	979725	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1029988	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1050407	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1052815	Bacteria;Candidatus Aerophobetes;
kaiju_17119-05-02-243200066.out	0.000009	1	1113547	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1147139	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1147147	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1147154	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1262536	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1407671	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1597976	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1704031	Bacteria;candidate division KD3-62;
kaiju_17119-05-02-243200066.out	0.000009	1	1752718	Bacteria;Candidatus Daviesbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1752720	Bacteria;Candidatus Gottesmanbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1752725	Bacteria;Candidatus Collierbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1752735	Bacteria;Candidatus Wolfebacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1752739	Bacteria;Candidatus Jorgensenbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1815968	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1817805	Bacteria;Candidatus Glassbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1817812	Bacteria;Candidatus Wallbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1817909	Bacteria;Candidatus Liptonbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1817923	Bacteria;Candidatus Wildermuthbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1817925	Bacteria;Candidatus Zambryskibacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1819803	Bacteria;Candidatus Desantisbacteria;
kaiju_17119-05-02-243200066.out	0.000009	1	1837875	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1842663	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1853220	Bacteria;Rhodothermaeota;
kaiju_17119-05-02-243200066.out	0.000009	1	1883371	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1891722	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1910976	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1912319	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1915410	Archaea;Candidatus Verstraetearchaeota;
kaiju_17119-05-02-243200066.out	0.000009	1	1916156	Viruses;NA;
kaiju_17119-05-02-243200066.out	0.000009	1	1930617	Bacteria;Calditrichaeota;
kaiju_17119-05-02-243200066.out	0.000009	1	1985711	Viruses;NA;
