Genomic bins	17119-05-25-243200085	17119-05-08-243200071	17119-05-35-243200067	17119-05-33-243200064	17119-05-16-243200072	17119-05-04-243200101	17119-05-28-243200078	17119-05-01-243200068	17119-05-38-243200077	17119-05-32-243200092	17119-05-15-243200093	17119-05-36-243200079	17119-05-02-243200066	17119-05-23-243200073	17119-05-12-243200081	17119-05-22-243200094	17119-05-20-243200063	17119-05-26-243200098	17119-05-30-243200082	17119-05-14-243200089	17119-05-06-243200069	17119-05-09-243200070	17119-05-13-243200076	17119-05-05-243200087	17119-05-07-243200099	17119-05-40-243200090	17119-05-11-243200091	17119-05-21-243200075	17119-05-27-243200083	17119-05-37-243200074	17119-05-24-243200088	17119-05-34-243200097	17119-05-31-243200080	17119-05-19-243200062	17119-05-18-243200100	17119D-05-29-243200065	17119-05-39-243200084	17119-05-10-243200096	17119-05-17-243200086	17119-05-03-243200095
sinASSsinBIN_bin.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.080925	0.0	0.0	0.0	0.022918	0.0	0.0	0.0	0.0	0.0	0.0	10.796425	0.0	0.0	0.0
sinASSsinBIN_bin.559	0.052731	0.0	0.357204	0.0	0.0	0.0	0.197986	0.0	0.0	0.0	0.7340395	0.0	0.0163635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.879125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.447	0.68041	0.0	0.0	0.278391	0.0	0.0	403.682305	0.0	0.0	0.08734	20.591144	15.246302	0.0	0.0	128.54727	0.0	0.387827	0.418818	0.106926	0.0	0.0	0.423801	0.000531	0.0	0.0	0.546441	0.0	0.0	220.288472	0.0	0.0	1.653493	245.372195	0.0	0.944728	0.0	0.0	0.0	0.0	4.754601
sinASSsinBIN_bin.259	0.0	0.24306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211184	0.0	0.10183	0.758622	0.0	0.011987	0.0	0.0	1.37226	0.0	0.0	0.0	0.0	0.0	1.226731	0.06718	0.788923	0.0	0.15318	0.0	0.0	0.016203	19.279759	1.091049	0.0	1.778904	0.0	0.018502	0.0
sinASSsinBIN_bin.488	3.665035	0.511941	0.0	0.0	8e-06	0.001109	0.0	0.085144	1.116127	0.0	0.557509	0.0	0.000236	1e-06	1.978308	0.804153	3.033497	3e-06	2.92485	0.000672	6.278692	4.558891	7.489658	0.000117	5.542104	0.0	5.273549	0.013078	3e-06	9e-06	0.074563	0.732512	0.0	0.0	0.791284	2.379047	0.0	4.060058	0.66069	1.803876
sinASSsinBIN_bin.436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.232141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042898	0.0	0.0	0.0
sinASSsinBIN_bin.231	0.0	2.021563	0.0	0.0	0.0	0.0	0.21614	0.0	0.0	0.0	0.0	0.0	0.0	51.054456	0.0	0.0	0.0	0.0	0.0	6.059474	0.0	0.0	0.0	0.0	0.0	0.009663	0.0	0.0	0.0	0.32169	0.0	0.0	0.0	13.080037	0.0	0.0	1.184848	0.0	0.0	0.0
sinASSsinBIN_bin.147	0.0	0.0	0.0	0.025111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.361927	0.0	0.0	0.0	0.032711	0.0	0.015347	0.0	0.0	0.0	0.0	2.136822	0.0	0.0	0.0
sinASSsinBIN_bin.406	0.041572	0.0	0.0	0.0	0.0	0.0	7.73363	0.0	3e-06	0.0	0.409155	1.058249	0.000136	0.020763	0.201759	0.169022	0.000741	0.0	0.0	5e-05	0.003374	4.5e-05	0.024552	5e-06	0.0	0.366855	0.025281	8e-06	0.084893	0.004937	0.0	0.029681	0.704484	0.0	0.003242	0.0	7e-06	0.003257	0.000597	3.004803
sinASSsinBIN_bin.260	0.0	0.238058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.498922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.917083	0.0	0.0	0.0	0.0	0.225138	0.0	0.556466	0.0	1.662688	0.0	0.580628	75.134391	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.332	0.0	10.903698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.40345	0.0	0.0	0.0	0.946193	0.0	0.0	0.0	0.195297	0.0	3.600821	0.0	0.0	0.0	0.0	0.0	0.0	11.983197	0.726046	0.0	0.924403	0.0	0.0	0.0	0.893015	0.0	4.621627	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.520	0.0	0.0	0.190594	0.224173	0.0	0.0	0.0	0.0	0.053168	0.0	0.0	0.187766	0.0	0.015562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0436	14.366498	0.0	1.486883	0.0	0.28891	0.0	0.215981	0.019909	0.0	0.0	0.020688	150.422285	0.0	0.0	0.0
sinASSsinBIN_bin.261	0.0	0.0	0.0	0.134998	0.0	0.915459	0.0	0.1254135	6.775123	0.0	0.0	0.0	0.0	0.161463	0.0	0.0	0.0	0.243108	0.086749	0.0	0.0	0.0	0.07026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.522	0.0	0.774204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.852375	0.0	0.0	0.0	1.1e-05	0.0	0.0	0.0	2e-06	0.0	0.000659	0.0	0.0	0.0	0.0	0.0	0.0	0.003582	0.0	0.0	2e-06	0.0	0.0	0.0	2e-06	0.0	4.061221	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.418	0.0	0.0	0.045603	0.032191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.302093	0.0	0.0	0.0	0.07618	0.0	0.031292	0.0	0.0	0.0	0.0	1.716913	0.0	0.0	0.0
sinASSsinBIN_bin.477	9.351	0.0	0.0	0.049557	0.0	0.0	0.0	0.0	0.0	0.073639	0.0	0.0	0.0	0.009034	0.0	1.100848	0.0	0.021893	0.0	0.118038	0.0	0.0	0.0	0.0	0.0	15.154953	0.016893	0.044018	0.0	0.191662	0.0	0.0	31.267285	0.331828	0.209213	0.0	0.352322	0.0	0.0	0.0
sinASSsinBIN_bin.448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.517593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.350311	0.0	0.0
sinASSsinBIN_bin.363	0.0	8.607662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.183089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.724191	0.0	12.65251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.193747	0.000434	0.682224	0.0	0.0	0.0	0.04715	0.0	0.087885	0.693516	0.0	2.658542	0.0
sinASSsinBIN_bin.333	1.862143	0.29139	0.0	0.0	0.0	1.786553	0.0	1e-06	0.619492	0.0	1.525521	0.0	0.0	0.0	1.281055	2.686339	2.384943	3.345386	1.728975	0.0	1.729898	2.52699	3.07419	0.0	2.867915	0.0	1.672657	0.593003	0.0	0.0	0.0	0.068292	0.0	0.0	1.429298	1.067641	0.0	2.82493	0.870118	1e-06
sinASSsinBIN_bin.297	0.120649	11.342906	0.01835	0.032755	0.0	0.0	6.37703	0.0	0.0	2.476976	3.716798	0.028226	0.0	3.658284	0.0	0.036887	0.05842	74.722911	0.079501	46.4137105	0.0	0.015476	0.036005	0.0	0.0	0.0	3.062475	94.641041	0.201773	34.983332	0.051604	0.037362	0.038581	2.811087	0.079269	25.577919	1.402884	0.0	5.879363	0.0
sinASSsinBIN_bin.134	0.0	0.159515	0.0	0.380731	720.43805	0.001979	0.03375	0.016549	0.139068	0.036789	0.196483	0.011653	0.020048	0.0	0.560565	0.012728	0.0	0.0	0.314901	0.166218	0.0	0.401843	0.847072	0.00302	0.0	0.0267	0.245085	0.0	0.0	0.298318	0.165963	0.0	0.0	0.005563	0.027875	0.0	0.0	0.370913	0.505036	1.285305
sinASSsinBIN_bin.460	0.0	0.0	0.015013	0.010938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.901093	0.0	4.112936	0.0	0.018731	0.0	0.0	0.0	0.0	0.0	0.0	6.006731	0.0	0.0	0.0
sinASSsinBIN_bin.489	0.0	0.928474	0.0	20.097051	0.0	0.0	0.0	0.0	0.0	0.002203	6.7e-05	0.0	0.0	17.143756	0.0	0.0	1.9e-05	0.127904	0.0	17.552955	0.0	0.0	0.0	0.0	0.0	0.0	0.047068	0.098589	0.0	18.618253	0.0	0.0	0.0	20.839804	0.0	0.129952	0.054069	0.0	0.011748	0.0
sinASSsinBIN_bin.268	11.521972	2.919289	1e-06	7e-06	0.004053	1.629696	1e-06	8.579625	12.395205	3.2e-05	13.936714	0.0	0.888955	8.7e-05	5.024726	20.932416	29.236135	0.014791	24.588078	0.032924	22.744075	11.914936	38.781022	0.110897	30.548881	0.0	10.804892	6.199643	0.005403	0.00014	2.567845	1.116482	0.000816	0.000647	4.829991	6.217335	0.0	18.274065	6.924589	7.681306
sinASSsinBIN_bin.230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.980355	0.0	0.0	0.0	1.356032	0.0	0.0	0.0	1.770484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-06	2.617917	1.325263	4e-06	0.379056	9e-06	0.0	0.0	10.2331145	0.0	0.0	3.197872	0.0	0.937324	0.0
sinASSsinBIN_bin.568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.73	0.0	0.1688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.783353	0.0	0.06835	0.189704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121884	0.0	0.0	0.0	0.020593	0.0	0.0	7.545819	0.0	0.0	0.239158	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.26	0.0	0.0	0.107127	0.11445	0.0	0.0	0.0	0.0	0.022398	0.0	0.0	0.082673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024091	5.014019	0.0	0.0	0.0	0.139852	0.0	0.092754	0.009552	0.0	0.0	0.0	57.027998	0.0	0.0	0.0
sinASSsinBIN_bin.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.840119	0.0	0.0	0.0	0.0	0.0	0.151549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064067	9.488738	1.652616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.161785	0.013528	0.0	0.0	0.0
sinASSsinBIN_bin.209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.454256	0.0	0.018002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.422856	0.0	0.0	0.0
sinASSsinBIN_bin.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.108268	0.0	0.0	0.0	0.026764	0.0	0.015946	0.0	0.0	0.0	0.0	15.612541	0.0	0.0	0.0
sinASSsinBIN_bin.34	0.0	2.253264	0.168738	0.0	0.0	0.0	4.443505	0.0	0.0	0.8133145	0.0	0.112279	0.0	0.0	0.312899	0.0	0.0	0.0	0.0	0.435266	0.0	0.0	0.0	0.110297	0.0	0.0	0.0	0.020367	0.0	9.90715	0.0	0.0	0.166888	0.898516	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.91	0.0	0.0	0.033282	0.030185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.102928	0.0	0.0	0.0	0.051144	0.0	0.033293	0.0	0.0	0.0	0.0	0.520603	0.0	0.0	0.0
sinASSsinBIN_bin.509	0.0	2.891102	0.104245	0.146279	0.0	0.0	6.015305	0.0	0.0	0.638581	0.0	1.154643	0.0	41.435115	1.144728	0.0	0.0	0.0	0.0	0.34213	0.0	0.0	0.0	0.172216	0.0	0.0	0.0	0.010903	0.0	6.053129	0.0	0.235527	2.116642	0.554995	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.487	0.0	0.0	0.104637	0.0	0.0	0.0	0.0	0.0	0.0	6.010547	0.0	0.0	0.0	0.198739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078052	0.0	0.0	0.07516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.108	0.013674	0.003999	0.039341	0.035947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.526112	0.0	1.385047	0.0	0.0	1.413897	0.0	0.0	0.0	0.0	0.0	0.0	0.0034795	0.0	16.062659	1.140561	0.0	0.0	0.08442	0.0	0.230291	4.308846	0.0	0.0	0.392404	0.28805	0.0	0.0	4.472099
sinASSsinBIN_bin.433	0.016579	5.790553	0.249884	0.0	0.0	0.0	0.311833	0.0	0.0	3.3705	0.046583	0.118601	0.0	0.144969	0.062383	0.0	0.0	0.561029	0.236687	93.504701	0.0	0.011792	5.2e-05	0.0	0.0	0.0	0.28574	0.0	0.0	2.475012	0.0	0.059581	2.653546	0.0	0.0	2.009045	0.015727	1.2e-05	0.0	0.0
sinASSsinBIN_bin.466	0.0	0.039522	0.0	0.0	0.058758	15.688791	0.0	0.086842	14.988672	0.0	24.874299	0.014357	40.863584	0.0	0.115467	0.0	0.0	0.0	0.0	0.0	0.001508	0.0	0.079234	9.91306	0.0	0.0	0.0	0.0	2.527282	0.116098	0.0	0.214134	0.094884	0.081566	0.0	0.0	0.0	0.0	0.0	1.050573
sinASSsinBIN_bin.463	0.295052	0.0	0.0	0.0	0.0	0.0	0.296162	0.0	0.0	0.0	0.09759	27.590807	0.0	0.0	0.0	0.0	5.575915	0.0	0.0	0.0	20.298504	2.6448704999999997	0.0	0.0	0.0	1.797825	0.0	0.0	0.0	0.0	0.0	15.118676	22.900481	0.0	14.007833	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.75	0.0	0.055373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074426	0.0	0.0	0.0	0.0	0.0	6.922515	0.0	0.0	0.0	2.074241	0.0	0.022708	0.0	0.066846	0.0	0.0	1.578122	0.0	0.0	0.0
sinASSsinBIN_bin.320	0.075213	0.531135	0.0601	0.0	0.0	0.0	0.058975	0.0	0.0	1.3881105	0.0	12.069473	0.0	1.101433	0.048262	0.0	0.009059	0.067504	0.0	24.188146	0.0	0.034614	0.0	0.0	0.0	0.164589	0.11121	0.0	0.0	0.9845254999999999	0.0	0.448892	86.205217	0.034323	0.0	0.326594	0.049588	0.0	0.0	0.0
sinASSsinBIN_bin.264	0.00098	0.294923	0.0	0.0	0.0	12.438349	0.0	638.409522	0.0	0.0	2.2e-05	0.0	2.669601	0.0	0.000328	0.0	0.0	0.0	0.0	0.0	0.158923	0.0	0.016702	1.512157	0.25308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006708	1.283821
sinASSsinBIN_bin.398	3.948468	2.483904	0.0	3.3e-05	0.064263	7e-05	0.025871	5.953648	5.791411	0.001986	7.026397	1e-06	0.073175	0.00068	7.067899	8.495772	3.861608	0.00801	20.674548	0.037416	24.728204	8.825336	17.175318	0.135242	12.915497	0.0	5.204479	4.473501	0.300679	6e-05	1.73847	1.087284	0.000344	9.800000000000001e-05	4.388755	5.007278	0.000115	9.925739	3.10892	6.354026
sinASSsinBIN_bin.289	0.0	0.0	0.118588	0.123392	0.0	0.0	0.0	0.0	0.0252	0.0	0.0	0.112813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9783	0.0	0.0	0.0	0.161889	0.0	0.126208	0.0	0.0	0.0	0.0	30.919541	0.0	0.0	0.0
sinASSsinBIN_bin.361	0.054814	0.0	0.041723	0.030391	0.0	0.00906	47.641119	0.021477	0.109917	0.630013	0.0	22.075071	0.0	0.108495	2.473911	0.0	0.004732	0.148609	0.020566	0.0	0.0	0.016469	0.0	0.0	0.0	0.00161	0.0	0.0	0.12909	0.115839	0.0	4.871961	7.685256	0.0	0.0	0.004027	0.006089	0.0	0.0	0.873747
sinASSsinBIN_bin.266	0.0	0.0	0.0	1.902939	0.0	0.0	37.271517	0.0	0.059555	0.134362	0.0	17.441035	0.0	0.0	0.0	0.0	0.0	0.0	3.925137	0.0	0.0	0.0	0.0	0.000103	0.0	0.0	0.0	0.0	5.119744	0.0	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.232	0.0	0.0	0.048073	0.053083	0.0	0.0	0.0	0.0	0.007289	0.0	0.0	0.047177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019928	0.0	0.0	0.0	0.0	0.0	8.779888	0.0	0.0	0.0	0.061545	0.0	0.053199	0.0	0.0	0.0	0.0	0.833101	0.0	0.0	0.0
sinASSsinBIN_bin.335	0.0	0.097753	0.0	0.0	0.00324	27.464191	0.0	1.679727	1.626621	0.0	133.524256	0.070434	2.484575	0.0	16.715879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.00163	0.0	0.0	0.0	0.0	0.000898	0.0	0.0	0.0	0.117765	0.018407	0.0	0.0	0.0	0.0	0.0	0.510811
sinASSsinBIN_bin.95	0.0	0.0	0.008273	0.024102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021809	0.0	0.0	0.032612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.457642	0.0	0.0	0.0	0.049539	0.0	0.021322	0.0	0.0	0.0	0.0	1.134034	0.0	0.0	0.0
sinASSsinBIN_bin.183	0.0	6.964418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096164	7.602493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.278848	0.0	0.0	0.0
sinASSsinBIN_bin.337	0.004904	3.334315	75.643398	6.694862	6.5e-05	0.002886	9e-06	0.00054	0.02233	8.649873	1e-06	0.217024	0.002848	9.353048	0.0	0.0	0.000847	1.600299	2.2e-05	13.732312	0.000199	0.0	0.139889	13.006613	7e-06	0.003946	1.706813	0.011613	0.023045	21.492895	1e-06	0.064082	0.0	1.775578	0.0	5.088692	0.847672	0.0	0.000164	0.102084
sinASSsinBIN_bin.161	0.0	0.413842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003432	0.0	0.000815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011	2.2e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.000777	0.403407	1e-06	0.425711	0.0
sinASSsinBIN_bin.541	0.0	0.0	0.0	0.0	0.0	0.0	7.210164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.968498	0.0	0.0	0.0	0.0	0.0	1.176415	0.0	0.0	0.0	0.426057	0.0	0.0	0.0	2.027963	0.0	0.0	0.469999	0.0	0.0	0.0
sinASSsinBIN_bin.129	0.491615	0.066385	0.0	0.0	0.012251	0.077775	0.0	0.454692	0.065317	0.153909	0.026843	0.141865	0.242061	0.0	0.207557	0.826493	0.746064	0.359727	0.071565	0.045083	113.468944	12.117055	0.018252	0.221614	0.096055	0.0	0.030864	0.0	0.0	0.255877	0.0	0.037706	0.0	0.0	0.492481	0.028768	0.0	0.0	0.095252	0.236954
sinASSsinBIN_bin.409	0.0	128.015008	0.0	0.0	0.0	0.154092	0.0	0.286836	0.0	0.010016	0.0	0.0	0.33289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052296	0.038828	0.0	0.308075	0.095719	0.033731	0.812109	0.0	0.0	9.29084	0.0143	0.0	0.0	0.0	0.0	0.0	0.289112	0.0	0.0	0.342405
sinASSsinBIN_bin.145	0.000162	5.597474	0.0	0.0	0.0	0.0	6.7e-05	0.0	0.0	245.302126	0.0	0.0	0.0	0.602145	0.0	0.0	0.004712	145.590469	0.000415	0.0	0.0	0.0	0.000744	0.0	0.0	5e-06	64.660006	279.130146	0.393704	1.910899	2.1e-05	0.0	0.0	110.284422	3e-06	0.381812	33.909623	0.0	24.544467	0.0
sinASSsinBIN_bin.53	0.01993	0.0	0.0	0.0	0.0	0.006529	13.436081	0.0	0.0	0.011753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026866	0.013974	0.013777	0.0	0.0	0.0	0.0	0.0	0.002681	0.0	0.0	0.047128	0.0	0.0	0.0	0.132352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.267	0.0	0.0	0.0	0.0	0.0	0.0	0.483178	0.0	0.0	0.0	10.665133	0.895015	0.0	0.0	1.032161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.812522	0.0	0.0	0.0	0.0	0.0	0.0	1.83404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.265	0.0	0.0	0.0	0.481856	0.0	19.49621	0.0	0.031815	0.602688	0.0	0.0	0.0	0.136369	0.028452	0.045488	0.0	0.0	0.0	1.186949	0.0	0.006661	0.0	0.0	0.037528	0.121301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033343
sinASSsinBIN_bin.94	0.0	0.0	0.0	0.0	0.0	0.0	10.497671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.134836	0.0	0.0	0.0	0.0	0.0	2.298404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088836	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684344	0.0	7.90108	0.0
sinASSsinBIN_bin.567	0.0	0.000467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.360263	0.0	0.0	0.0	0.634138	0.0	0.0	0.0	0.0	0.0	0.28092	3.863473	0.0	0.0	0.0
sinASSsinBIN_bin.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4800065	0.0	0.0	120.800426	0.0	0.0	0.0	0.0	0.0	18.032973	0.0	5e-06	0.0	0.0	0.4987	0.0	0.0	0.0	0.0	0.0	8.5205	109.188442	0.0	0.0	0.0	0.0	0.0	0.0	4.560244
sinASSsinBIN_bin.15	0.0	15.932392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123243	0.0	2.916242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044588	0.125958	0.0	0.0	0.0
sinASSsinBIN_bin.325	0.098728	0.418964	0.102654	3.551034	0.025969	1e-06	3.265274	0.0	0.000673	0.383534	2e-05	16.418954	0.0	0.118568	59.633702	0.0	0.022699	0.115272	0.072903	0.620266	0.000284	0.002045	0.063967	0.141387	2e-06	0.21322	0.0	0.0	257.791795	1.267011	0.0	1e-06	1.699762	3.074287	0.443655	1.6e-05	0.057197	0.086308	0.0	0.000166
sinASSsinBIN_bin.102	0.0	0.0	0.109519	0.098997	0.0	0.0	0.0	0.0	0.02861	0.0	0.0	0.106397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.721891	0.0	0.0	0.0	0.143555	0.0	0.090687	0.0	0.0	0.0	0.0	43.638772	0.0	0.0	0.0
sinASSsinBIN_bin.372	0.0	16.195414	40.513701	0.0	0.0	0.0	0.0	0.0	0.0	3.580205	0.0	5.5e-05	0.0	0.0	0.0	0.0	0.0	12.512513	0.0	1.406123	0.0	0.0	0.0	0.635596	0.0	0.0	2.83076	1.033699	0.0	30.652981	0.0	0.0	0.0	3.115909	0.0	31.011668	0.00348	0.0	0.597516	0.0
sinASSsinBIN_bin.225	0.0	0.001056	0.0	3.059521	0.0	0.0	30.291354	0.0	0.199479	0.121688	0.0	20.2508	0.0	0.0	0.100594	0.0	0.0	0.0	2.860372	0.082498	0.0	0.0	0.026254	0.19686	0.0	0.0	0.0	0.0	6.91302	0.0	0.0	0.0	0.186014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.327	0.075497	20.279024	0.0	0.0	0.0	0.0	0.00011	0.0	0.0	3.209435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.206509	0.0	39.941075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.944646	0.291446	1.312992	0.0	0.0	0.0	1.411496	0.0	0.17481	3.537855	0.0	4.648959	0.0
sinASSsinBIN_bin.430	4.832251	1.031303	1e-06	5e-06	0.003124	0.002367	5.4e-05	3.40252	11.600767	3.2e-05	9.355167	0.0	0.388582	7.2e-05	1.599223	6.422882	7.72164	0.000215	14.281508	0.005136	9.983753	5.381422	12.663511	0.029139	16.446562	0.0	12.99183	1.178481	0.001043	0.0	0.975454	0.418576	1.5e-05	0.049285	2.869365	2.036019	0.0	5.375801	1.870729	3.248442
