""	"17119-05-01-243200068"	"17119-05-02-243200066"	"17119-05-03-243200095"	"17119-05-04-243200101"	"17119-05-05-243200087"	"17119-05-06-243200069"	"17119-05-07-243200099"	"17119-05-08-243200071"	"17119-05-09-243200070"	"17119-05-10-243200096"	"17119-05-11-243200091"	"17119-05-12-243200081"	"17119-05-13-243200076"	"17119-05-14-243200089"	"17119-05-15-243200093"	"17119-05-16-243200072"	"17119-05-17-243200086"	"17119-05-18-243200100"	"17119-05-19-243200062"	"17119-05-20-243200063"	"17119-05-21-243200075"	"17119-05-22-243200094"	"17119-05-23-243200073"	"17119-05-24-243200088"	"17119-05-25-243200085"	"17119-05-26-243200098"	"17119-05-27-243200083"	"17119-05-28-243200078"	"17119-05-30-243200082"	"17119-05-31-243200080"	"17119-05-32-243200092"	"17119-05-33-243200064"	"17119-05-34-243200097"	"17119-05-35-243200067"	"17119-05-36-243200079"	"17119-05-37-243200074"	"17119-05-38-243200077"	"17119-05-39-243200084"	"17119-05-40-243200090"	"17119D-05-29-243200065"
"K11647"	1	6	4	2	4	4	2	1	2	1	2	0	2	2	2	1	0	4	0	1	1	0	0	0	0	3	0	1	4	2	0	0	1	0	1	3	1	10	27	0
"K11648"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"K11649"	0	2	4	3	2	2	2	0	0	0	1	1	1	4	0	0	0	3	0	1	0	0	49	0	0	0	1	1	0	10	6	129	5	7	3	9	1288	9	50	0
"K11650"	0	0	0	0	1	1	0	0	0	0	0	0	0	10	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	41	0	0	0	0	0	1	13	12	0
"K11651"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	3	41	1
"K11652"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"K11653"	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	47	0	0	0	0	0	0	0	0	1	0	8	13	0
"K11654"	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	1	0	1	5	6	45	0
"K11655"	3	0	0	0	0	1	0	2	0	0	0	1	0	0	0	6	0	0	6	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	15	17	0
"K11657"	1	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	2	0	0	1	1	2	0	0	0	0	0	0	0	2	0	0	0	0
"K11658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	0	0
"K11659"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"K11660"	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	6	0
"K11661"	2	137	13	3	4	2	3	2	0	0	0	0	2	5	14	33	0	2	2	2	0	0	0	3	0	1	2	3	0	0	0	1	1	1	1	0	2	3	6	0
"K11662"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0
"K11663"	0	1	6	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	0	1	0	0	0	28	0	0	0	1	1	0	0	0	15	1
"K11665"	0	0	2	0	1	0	0	0	2	0	0	2	0	1	0	0	0	5	3	0	1	0	0	0	0	0	1	4	0	18	0	4	0	0	54	0	0	3	48	0
"K11667"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K11668"	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	9	0
"K11671"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	14	0
"K11672"	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0
"K11673"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
"K11674"	0	0	0	0	0	30	1	13	9	0	7	1	0	194	0	0	43	39	62	7	11	0	133	0	2	39	0	0	0	24	18	0	2	11	46	54	0	35	50	20
"K11681"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"K11684"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K11685"	3	2	59	34	802	9	12	154	12	18	100	364	15	175	28	633	25	55	184	2	19	1	169	1240	91	356	920	797	385	90	302	784	1062	27	274	311	95	42	68	168
"K11687"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"K11688"	0	0	2	0	0	1	0	18	0	0	1	0	0	0	0	0	0	0	7	0	18	0	3	4	0	0	0	2	29	1	54	2	0	3	1	7	3	14	8	4
"K11689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	12	0	47	2	1	1	0	1	0	0	0	12
"K11690"	0	0	0	1	0	1	0	15	0	0	0	0	0	11	0	0	0	0	84	0	77	0	12	8	1	3	0	89	27	0	91	3	1	4	1	5	0	92	287	15
"K11691"	0	0	0	0	0	0	0	1	0	0	0	0	1	344	0	2	1	1	38	0	26	1	397	0	0	0	0	0	0	1	0	1	0	1	0	141	0	120	29	0
"K11692"	4	5	0	0	1	2	0	4	0	0	0	0	2	6	0	9	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	102	1	0	0	0	0	0	0	1
"K11693"	14	252	20	867	28	1	17	3	0	20	2	229	1	12	399	66	0	28	1	0	9	0	4	40	0	3	29	52	10	25	2	228	1	1	85	7	722	9	69	7
"K11694"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0
"K11699"	0	1	0	0	1	0	0	0	0	1	0	0	0	32	0	0	5	0	0	0	0	0	0	0	3	6	0	0	0	0	1	1	1	0	0	19	0	6	7	1
"K11701"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"K11703"	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	21	3	0	0	0	1	0	0	3	41	0	1	5	23
"K11707"	1	1	5	185	1	8	4	1	7	25	8	14	3	19	62	222	2	20	8	3	6	0	6	2	2	12	11	53	3	15	18	22	6	8	2	10	56	15	71	11
"K11708"	1	6	13	126	1	1	1	0	4	25	5	4	4	21	49	146	5	21	2	7	1	0	1	9	0	8	11	50	1	13	19	35	11	5	6	13	66	7	75	20
"K11709"	1	1	4	138	1	3	1	0	10	31	2	12	3	34	75	127	1	39	5	2	4	1	8	2	0	10	9	68	5	4	23	34	14	15	7	16	64	15	65	21
"K11710"	12	4	5	327	5	0	1	1	6	94	6	9	18	20	35	368	2	13	7	1	2	0	11	10	0	9	5	27	0	5	10	20	11	8	119	9	75	4	65	19
"K11713"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	1	0
"K11716"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"K11717"	3744	1641	737	2396	3304	1098	655	3232	821	1322	1793	2184	923	3004	2006	3418	563	1114	2495	886	1392	846	4632	3039	2564	3157	2894	4504	1916	2216	3031	3885	3528	3510	3122	4279	5755	3558	5579	2212
"K11718"	1	1	2	2	0	3	1	0	1	0	0	109	2	0	0	0	0	39	1	0	1	0	1	0	1	1	0	0	0	20	0	1	5	1	4	0	0	1	13	0
"K11719"	2	4	32	21	446	9	9	107	50	12	75	321	19	219	19	484	16	33	133	3	13	0	138	576	64	260	672	618	168	129	317	406	837	19	179	253	55	42	88	156
"K11720"	10	6	371	190	3330	999	84	1389	127	124	473	1885	82	1236	127	3797	71	303	683	15	112	6	1498	3274	616	1723	3499	3922	787	922	2332	2506	6167	180	1775	1709	303	2393	3196	961
"K11721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	5	0
"K11722"	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	4	0	0	0	0	3	24	0
"K11723"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	14	0
"K11725"	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
"K11727"	0	0	0	0	0	0	1	0	0	0	13	0	0	0	3	0	0	0	2	0	0	0	0	0	0	21	0	0	0	0	0	0	1	1	0	1	0	4	3	14
"K11728"	6	2	0	0	9	1	1	0	0	0	2	1	0	0	0	0	0	0	1	1	2	0	0	0	21	0	0	0	0	1	0	0	116	0	2	4	3	14	27	0
"K11729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"K11730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	30	12	0
"K11731"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
"K11732"	4	3	80	56	1057	22	25	232	17	46	207	879	27	317	43	1338	30	105	293	4	45	0	355	1049	184	671	1770	1448	182	237	576	305	1935	34	583	677	46	87	127	323
"K11733"	2962	391	269	1864	3538	107	109	1053	90	261	1392	2457	141	2377	606	4494	337	545	2176	31	455	11	2582	2251	667	3302	3692	5261	1048	891	2642	3079	6029	148	1908	3032	1652	747	863	1255
"K11734"	0	1	152	76	2134	29	40	465	23	64	346	1396	57	469	74	2574	49	164	601	2	73	3	577	1407	248	1109	4027	2732	628	396	1099	1195	2876	61	811	1159	176	170	266	548
"K11735"	2947	29	199	211	2225	27	61	511	75	94	506	1618	55	849	142	2144	72	178	632	28	72	0	612	253	465	1576	1873	2872	161	485	1070	258	5246	69	1084	1252	204	151	379	818
"K11736"	5	0	104	61	1139	22	32	288	6	46	242	672	22	402	34	1185	33	61	357	5	37	0	533	1256	349	791	2678	1675	574	177	595	1642	4232	40	472	668	202	103	136	328
"K11737"	1932	2351	1660	8784	3096	10046	5233	3116	5930	8616	7554	4518	7188	6492	6150	7389	3743	5922	4336	6918	4386	7682	3965	6203	8520	5031	3881	4414	8608	2158	4612	3548	6406	388	4176	3824	4714	2071	2793	4992
"K11738"	645	10	230	133	3047	37	48	705	36	88	503	1918	87	924	99	3529	50	193	849	6	87	5	884	2823	440	1262	5295	3759	882	697	1281	2149	5515	81	1254	1722	301	177	604	797
"K11739"	5	8	101	90	2845	56	68	592	62	90	718	2167	78	674	120	3740	79	200	921	3	53	6	350	2	973	1957	2081	3766	151	543	1236	206	11323	106	1210	1196	40	135	334	895
"K11740"	11	12	181	183	4661	87	98	717	65	145	1080	2539	127	917	176	4580	161	290	1185	8	68	2	434	1	784	3165	2736	5118	209	757	1714	258	8887	137	1469	1712	44	192	391	1413
"K11741"	489	359	1299	3899	2063	6152	3572	1601	2947	4884	3708	2322	4378	747	3113	1316	1604	3365	806	4146	2006	4760	675	1115	4205	919	1111	2151	4213	577	1036	1225	3058	1428	996	1268	891	299	718	2715
"K11742"	1	4	54	21	637	49	14	148	8	21	108	322	12	140	18	712	22	31	171	0	15	0	158	279	110	312	586	690	131	115	332	428	1105	23	233	268	50	58	81	128
"K11743"	0	0	7	11	173	243	2	60	3	10	27	98	3	46	4	217	5	14	41	0	12	2	75	279	28	104	246	174	161	23	134	407	358	14	70	70	44	21	17	55
"K11744"	0	2	58	37	650	11	20	193	13	29	243	721	20	245	17	1017	18	66	266	4	14	1	229	2069	205	647	2106	1109	612	147	286	1671	2415	35	481	517	206	54	133	348
"K11745"	14	13	364	205	4392	69	103	877	66	150	1081	2230	118	994	182	4174	235	263	1126	10	116	5	1150	3614	916	3533	4392	4704	1526	637	1864	4281	9665	169	1392	1894	501	273	466	1500
"K11746"	6	5	119	57	1327	25	26	261	18	38	193	743	39	275	68	1338	39	91	306	4	39	1	302	677	221	744	2016	1512	247	206	575	618	1960	49	414	584	80	90	140	264
"K11747"	10	13	281	147	3936	63	110	839	268	125	835	2492	112	1185	125	4250	131	289	975	13	109	5	1198	4068	726	2664	3547	4336	1150	789	1907	3068	6970	150	1460	1843	361	249	543	1247
"K11748"	3	2	82	63	1219	16	17	216	19	40	184	625	29	257	41	1167	26	91	301	6	37	2	359	295	289	811	1514	1296	137	148	514	314	2852	48	337	501	54	81	111	338
"K11749"	1811	1109	1567	6874	3440	8577	4223	4557	4252	6644	5934	3871	4631	3757	5144	4667	2036	4122	4141	4576	4673	5369	4908	3779	6552	3881	3052	5585	6119	2711	5386	4890	5692	2824	3314	4266	10274	5157	7291	4303
"K11750"	3	5	177	106	2285	45	66	571	35	59	336	1218	55	561	72	2624	41	107	537	4	61	2	667	1166	239	1062	3487	2615	508	327	894	870	3059	72	774	1256	142	132	262	525
"K11751"	3	5	80	328	815	18	27	316	170	27	152	728	12	353	68	1319	18	132	519	13	314	1	1033	2560	207	578	4774	1674	726	541	418	2521	2350	62	1298	599	275	5567	4897	384
"K11752"	3798	313	711	1030	1592	441	97	1549	229	296	658	1019	162	1473	1807	1389	243	611	1561	173	826	82	1898	3086	596	1544	2476	2360	1163	988	1899	3557	3138	2094	2172	2549	1049	2943	4292	1294
"K11753"	4807	1026	463	1335	2929	1070	133	2457	257	382	1390	2289	231	3538	821	4269	389	551	3009	196	1305	85	3141	4048	1271	2624	4234	5670	1199	2355	3178	3428	4690	1095	2510	3308	3736	4241	7098	1469
"K11754"	4589	1165	1282	4512	3821	4943	2129	3806	2041	3467	4312	4398	2586	5854	3643	5734	1662	2956	5907	2582	3653	2682	5936	2566	4017	4797	3622	9464	4067	4774	5815	4724	5040	4396	4722	6269	5664	7095	10540	3748
"K11755"	450	80	99	278	1097	84	26	879	93	25	140	1022	37	935	218	1077	25	139	651	6	219	2	775	1253	368	356	1841	1978	332	836	658	924	1317	58	838	727	389	1469	2277	242
"K11757"	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	16	0
"K11765"	1	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	3	0	9	6	0
"K11770"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
"K11778"	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	0
"K11779"	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	10	0
"K11780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	159	12	0
"K11781"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	271	3	0
"K11782"	1	4	5	0	1	859	0	2	35	0	0	0	0	0	0	0	0	2	0	1	0	10	0	0	1	32	0	2	0	0	226	0	0	28	13	34	0	19	241	54
"K11783"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0
"K11784"	12	6	5	47	0	181	32	28	53	47	41	10	41	0	36	0	30	48	0	44	24	50	0	1	53	6	0	0	48	0	28	2	9	7	8	10	9	9	381	31
"K11785"	0	0	0	0	3	470	0	16	15	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	36	0	0	0	0	100	1	1	21	20	43	0	13	267	35
"K11786"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
"K11787"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
"K11788"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0
"K11789"	2	0	313	5	715	1	1	102	4	2	35	83	4	244	590	0	1	135	139	1	6	1	229	0	3	18	1	186	1	206	313	603	12	1640	363	639	3	47	63	314
"K11790"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0
"K11791"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"K11792"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
"K11793"	0	0	0	2	1	0	0	3	0	1	0	0	0	5	0	0	0	0	19	0	12	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	6	10	0
"K11795"	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	2	0	0	1	3	1
"K11796"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
"K11797"	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	8	0
"K11798"	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	2	24	0
"K11800"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
"K11801"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0
"K11802"	0	0	0	0	0	1	0	6	0	0	0	19	0	129	0	0	0	0	2	0	3	0	3	0	0	1	0	27	0	40	84	0	1	4	4	7	0	3	6	12
"K11803"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	55	0
"K11804"	5	0	0	0	0	0	0	2	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	1	0	0	1	1	0
"K11805"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0
"K11806"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K11807"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	8	0
"K11808"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0
"K11809"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	2	15	0
"K11810"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	28	0	0	1	0	0	0	10	1	0	10	0	5
"K11811"	2	0	0	0	0	0	0	20	1	0	2	0	0	16	0	0	2	0	26	0	0	0	12	2	1	1	1171	6	1367	0	1	3433	0	4	4	128	437	4	1	0
"K11816"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"K11823"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
"K11824"	0	0	0	2	3	1	0	1	0	0	0	2	1	0	0	0	0	2	0	1	1	0	2	0	0	4	1	4	1	0	0	0	0	0	0	1	0	7	10	0
"K11825"	3	0	5	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	1	2	2	1	0	0	0	0	0	0	1	1	0	3	10	0
"K11826"	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	2	2	1	2	2	0	0
"K11827"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0
"K11828"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0
"K11829"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
"K11831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	39	0	0	4	4	0
"K11832"	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	10	6	0
"K11833"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"K11834"	0	1	0	0	16	1	0	25	4	0	123	0	0	20	0	1	29	1	391	25	362	2	36	0	11	246	1	1	1	60	791	8	0	16	0	15	0	71	90	6
"K11835"	0	2	1	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	3	0	2	0	0	2	1	2	1	1	0	0	1	1	3	1	1	3	1	0
"K11836"	1	0	0	0	21	4	0	2	0	0	2	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	4	1	2	2	3	12	2	6	1
"K11837"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	2	0	5	3	0
"K11838"	3	1	4	5	14	0	0	0	0	0	1	6	5	0	0	17	1	2	2	3	22	0	0	0	3	4	3	2	0	56	0	1	1	3	6	8	0	3	11	0
"K11839"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
"K11840"	690	1	3	12	2	19	0	16	0	2	6	39	3	16	0	26	0	0	14	0	5	1	3	0	0	0	0	1	0	99	0	1	6	0	5	3	0	38	43	18
"K11841"	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	6	0
"K11842"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
"K11843"	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
"K11844"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	49	0	0	0	0	0	0	1	1	0
"K11845"	1	0	0	0	0	1	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0
"K11847"	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0
"K11848"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	3	0
"K11849"	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	3	0	7	0	8	0	3	0	0	2	0	0	0	0	13	0	0	0	0	0	0	15	14	1
"K11850"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0
"K11851"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
"K11852"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0
"K11853"	3	31	33	4	5	0	0	6	2	0	0	1	2	1	0	4	19	4	1	0	4	0	30	0	0	1	1	0	0	0	1	0	1	2	1	4	2	39	61	1
"K11854"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0
"K11855"	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	2	0	0	0	0	2	0	4	8	0
"K11856"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K11857"	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	11	1
"K11858"	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	8	4	0
"K11859"	1	1	1	0	3	1	5	0	0	2	0	0	3	0	4	0	0	1	0	0	0	0	4	0	0	0	1	0	0	6	0	1	0	1	3	4	1	7	12	0
